file_a,file_b,level_a,level_b,same_level,dhash_distance,ahash_distance,lowres_correlation,combined_distance,same_sha256,width_a,height_a,width_b,height_b,review_priority
patient_image_000178_589dfb90.jpg,patient_image_000219_9770f2b9.jpg,2,2,True,5,8,0.830937,13,False,2976,1536,2976,1536,low
patient_image_000690_a5efc744.jpg,patient_image_000726_2f3a2acb.jpg,2,2,True,5,7,0.830919,12,False,2795,1316,2795,1316,low
patient_image_000552_c0574f20.jpg,patient_image_000568_30da5428.jpg,2,2,True,6,4,0.830873,10,False,2796,1316,2794,1316,low
patient_image_000659_01848364.jpg,patient_image_000664_63d67e36.jpg,2,2,True,6,4,0.830838,10,False,2795,1316,2794,1316,low
patient_image_000613_020562fc.jpg,patient_image_000796_c6a24843.jpg,1,2,False,5,5,0.830591,10,False,2795,1316,2796,1316,low
patient_image_000022_4eb9fa52.jpg,patient_image_000645_9c4dcbff.jpg,1,1,True,4,10,0.830399,14,False,2796,1316,2796,1316,low
patient_image_000115_42f04a2c.jpg,patient_image_000813_ad646fe1.jpg,3,3,True,6,5,0.830212,11,False,2795,1316,2796,1316,low
patient_image_000082_1573cc84.jpg,patient_image_000094_7b1f8dd3.jpg,3,2,False,6,5,0.830184,11,False,2775,1480,2976,1536,low
patient_image_000641_a2ba316a.jpg,patient_image_000796_c6a24843.jpg,2,2,True,5,7,0.830151,12,False,2784,1316,2796,1316,low
patient_image_000517_8727624b.jpg,patient_image_000535_44b5a8c9.jpg,1,1,True,5,11,0.829889,16,False,2786,1316,2795,1316,low
patient_image_000706_1e9b97f2.jpg,patient_image_000793_39966297.jpg,3,2,False,6,6,0.829459,12,False,2785,1316,2795,1316,low
patient_image_000170_8e2eded9.jpg,patient_image_000214_ea26e5ea.jpg,3,2,False,6,9,0.829455,15,False,2976,1536,2976,1536,low
patient_image_000778_ddc2800e.jpg,patient_image_000995_44258a3c.jpg,1,2,False,5,4,0.829196,9,False,2795,1316,2796,1316,low
patient_image_000793_39966297.jpg,patient_image_000836_e3727918.jpg,2,2,True,4,11,0.829094,15,False,2795,1316,2794,1316,low
patient_image_000271_90118e15.jpg,patient_image_000803_09145696.jpg,3,1,False,6,10,0.829076,16,False,2795,1316,2793,1316,low
patient_image_000084_e135816e.jpg,patient_image_000194_fde52b01.jpg,2,1,False,6,6,0.829052,12,False,2976,1536,2976,1536,low
patient_image_000123_1ebadac8.jpg,patient_image_000528_55eaf23d.jpg,3,1,False,6,11,0.828990,17,False,2795,1316,2796,1316,low
patient_image_000177_95a9a504.jpg,patient_image_000318_9ff0fd8a.jpg,1,2,False,4,12,0.828884,16,False,2787,1316,2795,1316,low
patient_image_000641_a2ba316a.jpg,patient_image_000646_632e9dbf.jpg,2,2,True,4,7,0.828744,11,False,2784,1316,2795,1316,low
patient_image_000022_4eb9fa52.jpg,patient_image_000631_9ca7c541.jpg,1,2,False,6,9,0.828533,15,False,2796,1316,2786,1316,low
patient_image_000179_8a1c8c22.jpg,patient_image_000851_0979f2bc.jpg,2,2,True,4,9,0.828435,13,False,2786,1316,2787,1316,low
patient_image_000154_72770c6b.jpg,patient_image_000288_0677c108.jpg,1,2,False,2,4,0.828359,6,False,2775,1480,2775,1480,low
patient_image_000062_dd049995.jpg,patient_image_000232_72ef87ca.jpg,3,3,True,5,13,0.828351,18,False,2775,1480,2775,1480,low
patient_image_000249_e95ef28e.jpg,patient_image_000625_0adf8250.jpg,2,3,False,4,11,0.828219,15,False,2795,1316,2795,1316,low
patient_image_000018_38bd4f5d.jpg,patient_image_000264_6689da5e.jpg,2,3,False,4,6,0.827899,10,False,2796,1316,2795,1316,low
patient_image_000044_069a1491.jpg,patient_image_000175_ee6df398.jpg,3,1,False,6,6,0.827765,12,False,2796,1316,2796,1316,low
patient_image_000020_353539ca.jpg,patient_image_000218_9c50babc.jpg,1,2,False,5,8,0.827698,13,False,2796,1316,2795,1316,low
patient_image_000249_e95ef28e.jpg,patient_image_000569_1acf7257.jpg,2,1,False,4,11,0.827532,15,False,2795,1316,2796,1316,low
patient_image_000046_7bb08579.jpg,patient_image_000740_debbb81a.jpg,3,3,True,6,9,0.827175,15,False,2786,1316,2796,1316,low
patient_image_000577_bc5aace6.jpg,patient_image_000873_d1d7765c.jpg,1,2,False,6,5,0.827040,11,False,2795,1316,2787,1316,low
patient_image_000096_9aff477c.jpg,patient_image_000187_3a99cef5.jpg,3,2,False,6,5,0.826984,11,False,2976,1536,2976,1536,low
patient_image_000717_d2755dfc.jpg,patient_image_000798_1636fbe6.jpg,2,2,True,6,6,0.826899,12,False,2790,1316,2795,1316,low
patient_image_000091_402cb864.jpg,patient_image_000762_98c37c92.jpg,2,2,True,5,13,0.826896,18,False,2795,1316,2795,1316,low
patient_image_000006_4aa37c68.jpg,patient_image_000221_e7d95fd5.jpg,1,2,False,5,6,0.826828,11,False,2795,1316,2796,1316,low
patient_image_000686_fd5f5f8e.jpg,patient_image_000796_c6a24843.jpg,1,2,False,4,7,0.826739,11,False,2795,1316,2796,1316,low
patient_image_000664_63d67e36.jpg,patient_image_000995_44258a3c.jpg,2,2,True,5,6,0.826724,11,False,2794,1316,2796,1316,low
patient_image_000796_c6a24843.jpg,patient_image_000995_44258a3c.jpg,2,2,True,6,8,0.826718,14,False,2796,1316,2796,1316,low
patient_image_000221_e7d95fd5.jpg,patient_image_000249_e95ef28e.jpg,2,2,True,6,7,0.826510,13,False,2796,1316,2795,1316,low
patient_image_000181_aea20064.jpg,patient_image_000487_14e01941.jpg,3,2,False,5,7,0.826156,12,False,2976,1536,2976,1536,low
patient_image_000180_37c4646e.jpg,patient_image_000216_cc3ec1c0.jpg,2,2,True,6,3,0.826121,9,False,2976,1536,2976,1536,low
patient_image_000641_a2ba316a.jpg,patient_image_000999_0f12d6fc.jpg,2,2,True,5,7,0.825748,12,False,2784,1316,2796,1316,low
patient_image_000222_159b7de2.jpg,patient_image_000884_7c004ba1.jpg,2,2,True,6,10,0.825627,16,False,2795,1316,2797,1316,low
patient_image_000871_f381b0ff.jpg,patient_image_000951_4cd21fcb.jpg,2,2,True,6,5,0.825136,11,False,2795,1316,2795,1316,low
patient_image_000232_72ef87ca.jpg,patient_image_000257_752a3001.jpg,3,3,True,6,10,0.825046,16,False,2775,1480,2775,1480,low
patient_image_000520_7753c29b.jpg,patient_image_000871_f381b0ff.jpg,1,2,False,6,7,0.825036,13,False,2796,1316,2795,1316,low
patient_image_000717_d2755dfc.jpg,patient_image_000734_49373ac3.jpg,2,2,True,5,7,0.824691,12,False,2790,1316,2796,1316,low
patient_image_000367_348bf0ed.jpg,patient_image_000599_f9a4c92e.jpg,2,2,True,5,11,0.824516,16,False,2794,1316,2796,1316,low
patient_image_000596_4eae4178.jpg,patient_image_000624_fb2faa84.jpg,3,2,False,6,2,0.824232,8,False,2786,1316,2795,1316,low
patient_image_000222_159b7de2.jpg,patient_image_000511_9eb4c057.jpg,2,1,False,6,7,0.824213,13,False,2795,1316,2796,1316,low
patient_image_000613_020562fc.jpg,patient_image_000740_debbb81a.jpg,1,3,False,4,9,0.824089,13,False,2795,1316,2796,1316,low
patient_image_000179_8a1c8c22.jpg,patient_image_000625_0adf8250.jpg,2,3,False,6,8,0.823809,14,False,2786,1316,2795,1316,low
patient_image_000600_c839e11e.jpg,patient_image_000889_874fa821.jpg,1,2,False,5,8,0.823755,13,False,2793,1316,2795,1316,low
patient_image_000043_7dfff7e3.jpg,patient_image_000114_531bba93.jpg,1,2,False,5,9,0.823748,14,False,2976,1536,2976,1536,low
patient_image_000534_005e53f2.jpg,patient_image_000711_09ede04a.jpg,1,2,False,6,5,0.823488,11,False,2795,1316,2795,1316,low
patient_image_000765_7af1e16c.jpg,patient_image_000884_7c004ba1.jpg,2,2,True,4,10,0.823486,14,False,2795,1316,2797,1316,low
patient_image_000535_44b5a8c9.jpg,patient_image_000870_642f835a.jpg,1,2,False,6,11,0.823408,17,False,2795,1316,2795,1316,low
patient_image_000016_ab713879.jpg,patient_image_000683_ab596b35.jpg,2,2,True,6,5,0.822637,11,False,2786,1316,2795,1316,low
patient_image_000582_492951ef.jpg,patient_image_000630_c4a6d96b.jpg,1,1,True,6,6,0.822619,12,False,2795,1316,2795,1316,low
patient_image_000509_04857e03.jpg,patient_image_000659_01848364.jpg,3,2,False,5,9,0.821587,14,False,2795,1316,2795,1316,low
patient_image_000582_492951ef.jpg,patient_image_000803_09145696.jpg,1,1,True,6,8,0.821361,14,False,2795,1316,2793,1316,low
patient_image_000010_5ed86d8c.jpg,patient_image_000233_7ead2232.jpg,1,2,False,6,5,0.821071,11,False,2976,1536,2775,1480,low
patient_image_000553_f8c87a59.jpg,patient_image_000995_44258a3c.jpg,2,2,True,6,6,0.821035,12,False,2796,1316,2796,1316,low
patient_image_000206_872ca56e.jpg,patient_image_000750_1ba51eb5.jpg,2,3,False,5,6,0.820941,11,False,2787,1316,2785,1316,low
patient_image_000400_6eafcc29.jpg,patient_image_000948_a1272c0e.jpg,2,2,True,6,5,0.820255,11,False,2795,1316,2796,1316,low
patient_image_000566_f080062c.jpg,patient_image_000829_8ad07052.jpg,2,2,True,6,4,0.820071,10,False,2796,1316,2787,1316,low
patient_image_000689_8cbb459f.jpg,patient_image_000739_0dd0bdeb.jpg,2,3,False,6,12,0.820011,18,False,2796,1316,2795,1316,low
patient_image_000124_33072be7.jpg,patient_image_000191_b8777160.jpg,2,3,False,2,4,0.819945,6,False,2976,1536,2775,1480,low
patient_image_000123_1ebadac8.jpg,patient_image_000179_8a1c8c22.jpg,3,2,False,5,10,0.819892,15,False,2795,1316,2786,1316,low
patient_image_000685_3ea9fe53.jpg,patient_image_000708_6eab34a4.jpg,2,2,True,3,8,0.819724,11,False,2795,1316,2796,1316,low
patient_image_000692_7b9f3fd0.jpg,patient_image_000840_75542550.jpg,2,3,False,3,3,0.819702,6,False,2796,1316,2798,1316,low
patient_image_000057_5e79eb68.jpg,patient_image_000159_59b14016.jpg,1,2,False,6,11,0.819691,17,False,2775,1480,2775,1480,low
patient_image_000733_39457b8c.jpg,patient_image_000995_44258a3c.jpg,2,2,True,5,7,0.818952,12,False,2794,1316,2796,1316,low
patient_image_000009_ea22106e.jpg,patient_image_000132_5034156b.jpg,2,2,True,6,5,0.818839,11,False,2786,1316,2795,1316,low
patient_image_000614_f2439032.jpg,patient_image_000711_09ede04a.jpg,1,2,False,6,11,0.818811,17,False,2796,1316,2795,1316,low
patient_image_000065_f269e0d0.jpg,patient_image_000187_3a99cef5.jpg,1,2,False,6,5,0.818672,11,False,2976,1536,2976,1536,low
patient_image_000507_a221a13c.jpg,patient_image_000511_9eb4c057.jpg,1,1,True,5,3,0.818456,8,False,2793,1316,2796,1316,low
patient_image_000372_5cfc0a21.jpg,patient_image_000686_fd5f5f8e.jpg,3,1,False,6,6,0.818374,12,False,2787,1316,2795,1316,low
patient_image_000685_3ea9fe53.jpg,patient_image_000960_c07b9ae8.jpg,2,3,False,5,8,0.818261,13,False,2795,1316,2796,1316,low
patient_image_000836_e3727918.jpg,patient_image_000884_7c004ba1.jpg,2,2,True,5,11,0.818258,16,False,2794,1316,2797,1316,low
patient_image_000006_4aa37c68.jpg,patient_image_000249_e95ef28e.jpg,1,2,False,5,7,0.818090,12,False,2795,1316,2795,1316,low
patient_image_000504_3c7f34ec.jpg,patient_image_000524_16efeae5.jpg,1,1,True,4,8,0.817556,12,False,2459,1316,2794,1316,low
patient_image_000140_d7d0ac07.jpg,patient_image_000884_7c004ba1.jpg,3,2,False,6,12,0.817387,18,False,2795,1316,2797,1316,low
patient_image_000072_24a7ca89.jpg,patient_image_000304_229e35a3.jpg,2,3,False,6,5,0.817386,11,False,2775,1480,2775,1480,low
patient_image_000682_2c28be4a.jpg,patient_image_000717_d2755dfc.jpg,1,2,False,5,3,0.817214,8,False,2785,1316,2790,1316,low
patient_image_000793_39966297.jpg,patient_image_000803_09145696.jpg,2,1,False,6,11,0.817185,17,False,2795,1316,2793,1316,low
patient_image_000579_51b396db.jpg,patient_image_000628_c2a12bc1.jpg,3,1,False,5,7,0.816886,12,False,2787,1316,2786,1316,low
patient_image_000793_39966297.jpg,patient_image_000834_a35b19b1.jpg,2,2,True,6,6,0.816317,12,False,2795,1316,2795,1316,low
patient_image_000123_1ebadac8.jpg,patient_image_000333_93372893.jpg,3,2,False,4,7,0.816196,11,False,2795,1316,2787,1316,low
patient_image_000012_86f50079.jpg,patient_image_000475_b193cd84.jpg,2,2,True,6,6,0.816152,12,False,2976,1536,2976,1536,low
patient_image_000613_020562fc.jpg,patient_image_000884_7c004ba1.jpg,1,2,False,6,10,0.816057,16,False,2795,1316,2797,1316,low
patient_image_000288_0677c108.jpg,patient_image_000340_f7dd06e5.jpg,2,3,False,6,8,0.815810,14,False,2775,1480,2775,1480,low
patient_image_000099_5a285290.jpg,patient_image_000420_abc75010.jpg,2,2,True,6,9,0.815809,15,False,2976,1536,2976,1536,low
patient_image_000717_d2755dfc.jpg,patient_image_000805_a6285cd0.jpg,2,2,True,5,10,0.815733,15,False,2790,1316,2786,1316,low
patient_image_000613_020562fc.jpg,patient_image_000793_39966297.jpg,1,2,False,5,10,0.815703,15,False,2795,1316,2795,1316,low
patient_image_000505_dc092d23.jpg,patient_image_000569_1acf7257.jpg,1,1,True,5,8,0.815623,13,False,2796,1316,2796,1316,low
patient_image_000006_4aa37c68.jpg,patient_image_000656_2ab2ef4e.jpg,1,3,False,5,10,0.815538,15,False,2795,1316,2787,1316,low
patient_image_000074_0c02a5f3.jpg,patient_image_000286_083cb465.jpg,3,2,False,6,10,0.815517,16,False,2775,1480,2976,1536,low
patient_image_000221_e7d95fd5.jpg,patient_image_000924_f91b651d.jpg,2,2,True,5,10,0.815473,15,False,2796,1316,2789,1316,low
patient_image_000179_8a1c8c22.jpg,patient_image_000249_e95ef28e.jpg,2,2,True,6,7,0.815285,13,False,2786,1316,2795,1316,low
patient_image_000147_0f29426c.jpg,patient_image_000191_b8777160.jpg,3,3,True,6,8,0.815091,14,False,2775,1480,2775,1480,low
patient_image_000018_38bd4f5d.jpg,patient_image_000299_0081b06c.jpg,2,2,True,6,8,0.814856,14,False,2796,1316,2796,1316,low
patient_image_000096_9aff477c.jpg,patient_image_000180_37c4646e.jpg,3,2,False,5,8,0.814834,13,False,2976,1536,2976,1536,low
patient_image_000509_04857e03.jpg,patient_image_000605_1246abbb.jpg,3,1,False,5,6,0.814803,11,False,2795,1316,2786,1316,low
patient_image_000043_7dfff7e3.jpg,patient_image_000065_f269e0d0.jpg,1,1,True,6,9,0.814519,15,False,2976,1536,2976,1536,low
patient_image_000062_dd049995.jpg,patient_image_000119_d5a73178.jpg,3,3,True,6,13,0.814450,19,False,2775,1480,2775,1480,low
patient_image_000613_020562fc.jpg,patient_image_000645_9c4dcbff.jpg,1,1,True,6,7,0.814396,13,False,2795,1316,2796,1316,low
patient_image_000565_563d2976.jpg,patient_image_000843_db317bc4.jpg,1,2,False,6,4,0.814223,10,False,2796,1316,2796,1316,low
patient_image_000142_8a91e5a8.jpg,patient_image_000338_936ade8e.jpg,2,2,True,6,7,0.814004,13,False,2976,1536,2976,1536,low
patient_image_000796_c6a24843.jpg,patient_image_000803_09145696.jpg,2,1,False,6,10,0.813994,16,False,2796,1316,2793,1316,low
patient_image_000191_b8777160.jpg,patient_image_000197_82c160be.jpg,3,2,False,5,7,0.813972,12,False,2775,1480,2976,1536,low
patient_image_000543_652f86bc.jpg,patient_image_000844_da3a8385.jpg,3,2,False,6,7,0.813945,13,False,2795,1316,2785,1316,low
patient_image_000520_7753c29b.jpg,patient_image_000644_676cdf6d.jpg,1,2,False,5,5,0.813916,10,False,2796,1316,2795,1316,low
patient_image_000321_ff9618f9.jpg,patient_image_000565_563d2976.jpg,2,1,False,4,11,0.813880,15,False,2796,1316,2796,1316,low
patient_image_000803_09145696.jpg,patient_image_000813_ad646fe1.jpg,1,3,False,6,8,0.813572,14,False,2793,1316,2796,1316,low
patient_image_000229_2b0fefdd.jpg,patient_image_000362_37ddc399.jpg,2,3,False,4,4,0.813500,8,False,2976,1536,2795,1316,low
patient_image_000671_a66b5d48.jpg,patient_image_000711_09ede04a.jpg,2,2,True,5,8,0.813016,13,False,2795,1316,2795,1316,low
patient_image_000154_72770c6b.jpg,patient_image_000229_2b0fefdd.jpg,1,2,False,5,5,0.812930,10,False,2775,1480,2976,1536,low
patient_image_000778_ddc2800e.jpg,patient_image_000862_9baaaf10.jpg,1,3,False,5,10,0.812918,15,False,2795,1316,2796,1316,low
patient_image_000082_1573cc84.jpg,patient_image_000191_b8777160.jpg,3,3,True,6,5,0.812914,11,False,2775,1480,2775,1480,low
patient_image_000055_084cf9be.jpg,patient_image_000205_eadd10df.jpg,1,3,False,4,6,0.812903,10,False,2787,1316,2786,1316,low
patient_image_000058_0d2690d1.jpg,patient_image_000099_5a285290.jpg,2,2,True,5,11,0.812610,16,False,2976,1536,2976,1536,low
patient_image_000061_2d347679.jpg,patient_image_000185_7612c8a3.jpg,1,2,False,4,5,0.812568,9,False,2976,1536,2976,1536,low
patient_image_000632_e4c45dbd.jpg,patient_image_000740_debbb81a.jpg,1,3,False,6,4,0.812545,10,False,2795,1316,2796,1316,low
patient_image_000191_b8777160.jpg,patient_image_000216_cc3ec1c0.jpg,3,2,False,3,4,0.812319,7,False,2775,1480,2976,1536,low
patient_image_000367_348bf0ed.jpg,patient_image_000793_39966297.jpg,2,2,True,6,9,0.812227,15,False,2794,1316,2795,1316,low
patient_image_000566_f080062c.jpg,patient_image_000733_39457b8c.jpg,2,2,True,6,6,0.812127,12,False,2796,1316,2794,1316,low
patient_image_000014_5e758ad3.jpg,patient_image_000018_38bd4f5d.jpg,1,2,False,6,10,0.811885,16,False,2786,1316,2796,1316,low
patient_image_000068_ba92024d.jpg,patient_image_000310_8f919521.jpg,2,2,True,4,7,0.811808,11,False,2795,1316,2786,1316,low
patient_image_000012_86f50079.jpg,patient_image_000312_c2c8c3dc.jpg,2,2,True,6,6,0.811726,12,False,2976,1536,2976,1536,low
patient_image_000019_23caeef3.jpg,patient_image_000191_b8777160.jpg,3,3,True,6,6,0.811500,12,False,2976,1536,2775,1480,low
patient_image_000062_dd049995.jpg,patient_image_000074_0c02a5f3.jpg,3,3,True,6,13,0.811469,19,False,2775,1480,2775,1480,low
patient_image_000733_39457b8c.jpg,patient_image_000836_e3727918.jpg,2,2,True,3,15,0.811368,18,False,2794,1316,2794,1316,low
patient_image_000169_5b675efb.jpg,patient_image_000191_b8777160.jpg,1,3,False,6,6,0.811213,12,False,2976,1536,2775,1480,low
patient_image_000847_0de63e7a.jpg,patient_image_000932_0552ad9c.jpg,2,3,False,4,11,0.811157,15,False,2795,1316,2796,1316,low
patient_image_000190_371b9288.jpg,patient_image_000207_83423773.jpg,2,2,True,6,9,0.811128,15,False,2787,1316,2796,1316,low
patient_image_000271_90118e15.jpg,patient_image_000995_44258a3c.jpg,3,2,False,6,10,0.811128,16,False,2795,1316,2796,1316,low
patient_image_000060_4c42195d.jpg,patient_image_000205_eadd10df.jpg,3,3,True,5,6,0.811092,11,False,2786,1316,2786,1316,low
patient_image_000271_90118e15.jpg,patient_image_000843_db317bc4.jpg,3,2,False,5,7,0.810973,12,False,2795,1316,2796,1316,low
patient_image_000526_401bc35c.jpg,patient_image_000829_8ad07052.jpg,1,2,False,5,7,0.810929,12,False,2795,1316,2787,1316,low
patient_image_000398_61f8b447.jpg,patient_image_000836_e3727918.jpg,2,2,True,6,10,0.810845,16,False,2795,1316,2794,1316,low
patient_image_000043_7dfff7e3.jpg,patient_image_000313_3503b411.jpg,1,2,False,5,10,0.810842,15,False,2976,1536,2976,1536,low
patient_image_000123_1ebadac8.jpg,patient_image_000625_0adf8250.jpg,3,3,True,5,12,0.810808,17,False,2795,1316,2795,1316,low
patient_image_000096_9aff477c.jpg,patient_image_000191_b8777160.jpg,3,3,True,6,7,0.810775,13,False,2976,1536,2775,1480,low
patient_image_000659_01848364.jpg,patient_image_000778_ddc2800e.jpg,2,1,False,4,6,0.810550,10,False,2795,1316,2795,1316,low
patient_image_000014_5e758ad3.jpg,patient_image_000299_0081b06c.jpg,1,2,False,6,6,0.810478,12,False,2786,1316,2796,1316,low
patient_image_000046_7bb08579.jpg,patient_image_000924_f91b651d.jpg,3,2,False,6,9,0.810460,15,False,2786,1316,2789,1316,low
patient_image_000646_632e9dbf.jpg,patient_image_000648_fc0e7a10.jpg,2,2,True,6,8,0.810457,14,False,2795,1316,2795,1316,low
patient_image_000692_7b9f3fd0.jpg,patient_image_000778_ddc2800e.jpg,2,1,False,6,7,0.810415,13,False,2796,1316,2795,1316,low
patient_image_000132_5034156b.jpg,patient_image_000648_fc0e7a10.jpg,2,2,True,6,10,0.810313,16,False,2795,1316,2795,1316,low
patient_image_000144_6fa8e9da.jpg,patient_image_000843_db317bc4.jpg,3,2,False,6,8,0.810308,14,False,2796,1316,2796,1316,low
patient_image_000012_86f50079.jpg,patient_image_000313_3503b411.jpg,2,2,True,6,10,0.810205,16,False,2976,1536,2976,1536,low
patient_image_000526_401bc35c.jpg,patient_image_000870_642f835a.jpg,1,2,False,6,12,0.809943,18,False,2795,1316,2795,1316,low
patient_image_000123_1ebadac8.jpg,patient_image_000569_1acf7257.jpg,3,1,False,5,14,0.809920,19,False,2795,1316,2796,1316,low
patient_image_000623_f3ab1371.jpg,patient_image_000796_c6a24843.jpg,2,2,True,3,10,0.809518,13,False,2795,1316,2796,1316,low
patient_image_000274_7e795166.jpg,patient_image_000298_177b7f04.jpg,2,2,True,6,5,0.809285,11,False,2786,1316,2796,1316,low
patient_image_000009_ea22106e.jpg,patient_image_000505_dc092d23.jpg,2,1,False,4,9,0.809143,13,False,2786,1316,2796,1316,low
patient_image_000120_0070a102.jpg,patient_image_000122_36a9e7b6.jpg,2,2,True,5,5,0.809107,10,False,2795,1316,2796,1316,low
patient_image_000221_e7d95fd5.jpg,patient_image_000792_da93de87.jpg,2,3,False,6,15,0.808729,21,False,2796,1316,2796,1316,low
patient_image_000100_759b168c.jpg,patient_image_000272_139c54f3.jpg,2,2,True,5,8,0.808633,13,False,2976,1536,2775,1480,low
patient_image_000147_0f29426c.jpg,patient_image_000345_dbef47f1.jpg,3,2,False,6,9,0.808618,15,False,2775,1480,2976,1536,low
patient_image_000551_53b8f0cc.jpg,patient_image_000578_8fab947f.jpg,1,1,True,4,9,0.808610,13,False,2786,1316,2794,1316,low
patient_image_000426_0fc4fb73.jpg,patient_image_000663_faa17871.jpg,2,1,False,5,10,0.808584,15,False,2795,1316,2796,1316,low
patient_image_000557_ef03aa7a.jpg,patient_image_000796_c6a24843.jpg,1,2,False,5,6,0.808411,11,False,2795,1316,2796,1316,low
patient_image_000052_bb58bec5.jpg,patient_image_000395_428e3307.jpg,2,2,True,6,13,0.808183,19,False,2791,1316,2795,1316,low
patient_image_000539_b6cf1f5b.jpg,patient_image_000586_3d2038f8.jpg,2,2,True,6,4,0.808169,10,False,2795,1316,2786,1316,low
patient_image_000645_9c4dcbff.jpg,patient_image_000933_d33b6121.jpg,1,2,False,6,4,0.808163,10,False,2796,1316,2786,1316,low
patient_image_000012_86f50079.jpg,patient_image_000089_cb76aaf2.jpg,2,3,False,5,2,0.808078,7,False,2976,1536,2976,1536,low
patient_image_000526_401bc35c.jpg,patient_image_000836_e3727918.jpg,1,2,False,6,8,0.808068,14,False,2795,1316,2794,1316,low
patient_image_000114_531bba93.jpg,patient_image_000373_5b50e5ce.jpg,2,2,True,6,6,0.808013,12,False,2976,1536,2976,1536,low
patient_image_000565_563d2976.jpg,patient_image_000829_8ad07052.jpg,1,2,False,6,4,0.807853,10,False,2796,1316,2787,1316,low
patient_image_000504_3c7f34ec.jpg,patient_image_000683_ab596b35.jpg,1,2,False,6,10,0.807096,16,False,2459,1316,2795,1316,low
patient_image_000074_0c02a5f3.jpg,patient_image_000181_aea20064.jpg,3,3,True,5,11,0.806996,16,False,2775,1480,2976,1536,low
patient_image_000690_a5efc744.jpg,patient_image_000848_8cf56b98.jpg,2,3,False,6,6,0.806861,12,False,2795,1316,2796,1316,low
patient_image_000222_159b7de2.jpg,patient_image_000928_729777d4.jpg,2,2,True,6,9,0.806785,15,False,2795,1316,2796,1316,low
patient_image_000692_7b9f3fd0.jpg,patient_image_000717_d2755dfc.jpg,2,2,True,6,6,0.806461,12,False,2796,1316,2790,1316,low
patient_image_000613_020562fc.jpg,patient_image_000648_fc0e7a10.jpg,1,2,False,4,5,0.806418,9,False,2795,1316,2795,1316,low
patient_image_000664_63d67e36.jpg,patient_image_000807_f91c023c.jpg,2,2,True,6,7,0.806318,13,False,2794,1316,2795,1316,low
patient_image_000179_8a1c8c22.jpg,patient_image_000300_865c8039.jpg,2,3,False,6,8,0.806193,14,False,2786,1316,2793,1316,low
patient_image_000659_01848364.jpg,patient_image_000795_b452d6f6.jpg,2,2,True,5,3,0.806185,8,False,2795,1316,2796,1316,low
patient_image_000180_37c4646e.jpg,patient_image_000214_ea26e5ea.jpg,2,2,True,4,6,0.806065,10,False,2976,1536,2976,1536,low
patient_image_000796_c6a24843.jpg,patient_image_000884_7c004ba1.jpg,2,2,True,5,5,0.806058,10,False,2796,1316,2797,1316,low
patient_image_000630_c4a6d96b.jpg,patient_image_000796_c6a24843.jpg,1,2,False,6,8,0.806014,14,False,2795,1316,2796,1316,low
patient_image_000653_6030e552.jpg,patient_image_000889_874fa821.jpg,2,2,True,6,8,0.805993,14,False,2795,1316,2795,1316,low
patient_image_000600_c839e11e.jpg,patient_image_000805_a6285cd0.jpg,1,2,False,6,9,0.805957,15,False,2793,1316,2786,1316,low
patient_image_000060_4c42195d.jpg,patient_image_000306_0a26e446.jpg,3,3,True,6,9,0.805691,15,False,2786,1316,2795,1316,low
patient_image_000048_8f55577f.jpg,patient_image_000082_1573cc84.jpg,2,3,False,5,10,0.805554,15,False,2976,1536,2775,1480,low
patient_image_000100_759b168c.jpg,patient_image_000362_37ddc399.jpg,2,3,False,6,4,0.805511,10,False,2976,1536,2795,1316,low
patient_image_000520_7753c29b.jpg,patient_image_000596_4eae4178.jpg,1,3,False,2,3,0.805331,5,False,2796,1316,2786,1316,low
patient_image_000349_3074f911.jpg,patient_image_000815_f279cd7d.jpg,2,2,True,5,6,0.804676,11,False,2789,1316,2796,1316,low
patient_image_000226_e281f557.jpg,patient_image_000569_1acf7257.jpg,1,1,True,5,7,0.804603,12,False,2796,1316,2796,1316,low
patient_image_000516_912d996b.jpg,patient_image_000795_b452d6f6.jpg,1,2,False,6,7,0.804601,13,False,2795,1316,2796,1316,low
patient_image_000625_0adf8250.jpg,patient_image_000851_0979f2bc.jpg,3,2,False,4,9,0.804558,13,False,2795,1316,2787,1316,low
patient_image_000154_72770c6b.jpg,patient_image_000689_8cbb459f.jpg,1,2,False,6,5,0.804554,11,False,2775,1480,2796,1316,low
patient_image_000114_531bba93.jpg,patient_image_000313_3503b411.jpg,2,2,True,6,7,0.804485,13,False,2976,1536,2976,1536,low
patient_image_000014_5e758ad3.jpg,patient_image_000264_6689da5e.jpg,1,3,False,6,8,0.804456,14,False,2786,1316,2795,1316,low
patient_image_000627_a087afec.jpg,patient_image_000708_6eab34a4.jpg,2,2,True,6,8,0.804436,14,False,2796,1316,2796,1316,low
patient_image_000062_dd049995.jpg,patient_image_000072_24a7ca89.jpg,3,2,False,6,7,0.804278,13,False,2775,1480,2775,1480,low
patient_image_000084_e135816e.jpg,patient_image_000494_fe2e35fa.jpg,2,2,True,6,10,0.804265,16,False,2976,1536,2976,1536,low
patient_image_000144_6fa8e9da.jpg,patient_image_000733_39457b8c.jpg,3,2,False,6,2,0.804227,8,False,2796,1316,2794,1316,low
